"","AirPtCd","lag","mxT_mean","mxT_sd","mnT_mean","mnT_sd","mxT_mean_abs","mxT_sd_abs","mnT_mean_abs","mnT_sd_abs","Precip_Acc","city","state","longitude","latitude","elevation","name.arpt","state.arpt","lon.arpt","lat.arpt","elev.arpt","WMO","census2010","est2010","est2016","dist2Coast","coastRegion","coast.arpt","coastRegion.arpt"
"377","KGRR",4,-1.03592233009709,4.8183394864812,1.18155339805825,5.55990868290637,3.71747572815534,3.23380850258377,4.37184466019418,3.63020793017062,0.420388349514563,"Grand Rapids","Michigan",-85.6667,42.9667,202,"Grand Rapids","MI",-85.52,42.88,245,72635,188040,188114,196445,2.63877774429588,"L",16.3744970329564,"L"
"378","KGRR",5,-1.00388726919339,5.44462613464269,1.31778425655977,5.70574532520121,4.27696793002915,3.51318585393674,4.52672497570457,3.71249272073703,0.426627793974733,"Grand Rapids","Michigan",-85.6667,42.9667,202,"Grand Rapids","MI",-85.52,42.88,245,72635,188040,188114,196445,2.63877774429588,"L",16.3744970329564,"L"
"379","KGRR",6,-0.959143968871595,6.26409095467994,1.4,4.61769173105751,4.88910505836576,4.02902782514919,4.1,2.46826005362233,0.424124513618677,"Grand Rapids","Michigan",-85.6667,42.9667,202,"Grand Rapids","MI",-85.52,42.88,245,72635,188040,188114,196445,2.63877774429588,"L",16.3744970329564,"L"
"380","KHKS",0,0.176982591876209,3.11051867282996,0.691489361702128,3.56010282795018,2.09381044487427,2.30616421889221,2.34912959381044,2.76210075792603,0.775628626692456,"Jackson","Mississippi",-90.2,32.3333,95,"Jackson Hawkins Field","MS",-90.22,32.33,104,99999,173514,173593,169148,197.637864805736,"G",196.094093628798,"G"
"381","KHKS",1,0.143272023233301,3.52878469930267,0.661181026137464,4.70891178025383,2.4298160696999,2.56186282776955,3.23426911907067,3.4843652554958,0.809293320425944,"Jackson","Mississippi",-90.2,32.3333,95,"Jackson Hawkins Field","MS",-90.22,32.33,104,99999,173514,173593,169148,197.637864805736,"G",196.094093628798,"G"
"382","KHKS",2,-0.0939922480620155,3.90799657097801,0.843992248062015,4.63276849101134,2.76065891472868,2.76634245599473,3.21996124031008,3.43472719730865,0.789728682170543,"Jackson","Mississippi",-90.2,32.3333,95,"Jackson Hawkins Field","MS",-90.22,32.33,104,99999,173514,173593,169148,197.637864805736,"G",196.094093628798,"G"
"383","KHKS",3,-0.204655674102813,4.40055354558244,0.914645974781765,4.62627456547133,3.10087293889428,3.1276265411534,3.31037827352085,3.35716578229016,0.788554801163919,"Jackson","Mississippi",-90.2,32.3333,95,"Jackson Hawkins Field","MS",-90.22,32.33,104,99999,173514,173593,169148,197.637864805736,"G",196.094093628798,"G"
"384","KHKS",4,-0.24368932038835,4.83225254970824,0.883495145631068,4.74930504020259,3.51553398058252,3.32251667588387,3.46407766990291,3.36537142869075,0.761165048543689,"Jackson","Mississippi",-90.2,32.3333,95,"Jackson Hawkins Field","MS",-90.22,32.33,104,99999,173514,173593,169148,197.637864805736,"G",196.094093628798,"G"
"385","KHKS",5,-0.14868804664723,5.36981137935654,0.833657587548638,5.24590584994022,3.92128279883382,3.6695486722327,3.85700389105058,3.6502363600072,0.747327502429543,"Jackson","Mississippi",-90.2,32.3333,95,"Jackson Hawkins Field","MS",-90.22,32.33,104,99999,173514,173593,169148,197.637864805736,"G",196.094093628798,"G"
"386","KHKS",6,-0.416179337231969,5.9047142326096,0.934924078091106,5.48040932348297,4.35185185185185,4.01022856613745,4.24511930585683,3.58478109162409,0.719298245614035,"Jackson","Mississippi",-90.2,32.3333,95,"Jackson Hawkins Field","MS",-90.22,32.33,104,99999,173514,173593,169148,197.637864805736,"G",196.094093628798,"G"
"387","KHLN",0,-3.35493230174081,4.40965453218117,1.72243713733075,4.91745409247618,4.64119922630561,3.02488627756751,3.81721470019342,3.54482478377474,0.75531914893617,"Helena","Montana",-112.033,46.5833,1286,"Helena","MT",-112,46.6,1188,72772,28190,28220,31169,769.39490312978,"P",772.051753977611,"P"
"388","KHLN",1,-3.13068731848984,4.70087378608668,1.21684414327202,5.95505020773579,4.69312681510165,3.14040330946706,4.35333978702807,4.23967406987085,0.766698935140368,"Helena","Montana",-112.033,46.5833,1286,"Helena","MT",-112,46.6,1188,72772,28190,28220,31169,769.39490312978,"P",772.051753977611,"P"
"389","KHLN",2,-3.23740310077519,5.31462453864068,1.09980620155039,6.01475069779172,5.18313953488372,3.44168358017688,4.39631782945736,4.24754233815337,0.753875968992248,"Helena","Montana",-112.033,46.5833,1286,"Helena","MT",-112,46.6,1188,72772,28190,28220,31169,769.39490312978,"P",772.051753977611,"P"
"390","KHLN",3,-3.39573229873909,5.93954504665771,1.14936954413191,6.01301154618605,5.49272550921436,4.07689385871907,4.48205625606208,4.16777024047808,0.668283220174588,"Helena","Montana",-112.033,46.5833,1286,"Helena","MT",-112,46.6,1188,72772,28190,28220,31169,769.39490312978,"P",772.051753977611,"P"
"391","KHLN",4,-3.49029126213592,6.91313610731847,1.09126213592233,6.16531422349777,6.12135922330097,4.74109364980251,4.52427184466019,4.32598912712137,0.630097087378641,"Helena","Montana",-112.033,46.5833,1286,"Helena","MT",-112,46.6,1188,72772,28190,28220,31169,769.39490312978,"P",772.051753977611,"P"
"392","KHLN",5,-3.58309037900875,7.69482024050286,0.828960155490768,6.58230567826997,6.79397473275024,5.08510476874258,4.86588921282799,4.50718111748869,0.626822157434402,"Helena","Montana",-112.033,46.5833,1286,"Helena","MT",-112,46.6,1188,72772,28190,28220,31169,769.39490312978,"P",772.051753977611,"P"
"393","KHLN",6,-3.62804284323272,8.54685015256068,0.510775862068966,7.14036167427831,7.41382667964946,5.58621280912911,5.20474137931035,4.90901000188731,0.627069133398247,"Helena","Montana",-112.033,46.5833,1286,"Helena","MT",-112,46.6,1188,72772,28190,28220,31169,769.39490312978,"P",772.051753977611,"P"
"394","KHOT",0,-0.914396887159533,3.27696913397642,0.870622568093385,3.97384251628841,2.55642023346303,2.24361641806505,2.64688715953307,3.08825397251334,0.834791059280855,"Hot Springs","Arkansas",-93.05,34.5167,252,"Hot Springs","AR",-93.1,34.48,165,99999,35193,36292,36867,404.313331122476,"G",401.928174090401,"G"
"395","KHOT",1,-0.937682570593963,3.67091881096332,0.792599805258033,5.10864647147239,2.85589094449854,2.48831026451702,3.68646543330088,3.62268167038109,0.817120622568093,"Hot Springs","Arkansas",-93.05,34.5167,252,"Hot Springs","AR",-93.1,34.48,165,99999,35193,36292,36867,404.313331122476,"G",401.928174090401,"G"
"396","KHOT",2,-1.03898635477583,4.06081099022723,0.784600389863548,5.00315965396696,3.16374269005848,2.74803543628769,3.6130604288499,3.5469512831621,0.808179162609542,"Hot Springs","Arkansas",-93.05,34.5167,252,"Hot Springs","AR",-93.1,34.48,165,99999,35193,36292,36867,404.313331122476,"G",401.928174090401,"G"
"397","KHOT",3,-1.07407407407407,4.60184166424709,0.630604288499025,5.02394258019669,3.55360623781676,3.11308045337577,3.67348927875244,3.48286662257064,0.779941577409932,"Hot Springs","Arkansas",-93.05,34.5167,252,"Hot Springs","AR",-93.1,34.48,165,99999,35193,36292,36867,404.313331122476,"G",401.928174090401,"G"
"398","KHOT",4,-1.09356725146199,5.03558241782341,0.599415204678363,5.11872313052279,3.90058479532164,3.36522527048271,3.83918128654971,3.4361727024772,0.774099318403116,"Hot Springs","Arkansas",-93.05,34.5167,252,"Hot Springs","AR",-93.1,34.48,165,99999,35193,36292,36867,404.313331122476,"G",401.928174090401,"G"
"399","KHOT",5,-0.870243902439024,5.62983667397285,0.5361328125,5.33021625852064,4.34731707317073,3.67906279489498,4.0224609375,3.535946312235,0.752436647173489,"Hot Springs","Arkansas",-93.05,34.5167,252,"Hot Springs","AR",-93.1,34.48,165,99999,35193,36292,36867,404.313331122476,"G",401.928174090401,"G"
"400","KHOT",6,-1.09402546523017,6.31221765474857,1.18082788671024,5.55087452990351,4.86287952987267,4.16789822593441,4.23093681917211,3.77752509526336,0.740704500978474,"Hot Springs","Arkansas",-93.05,34.5167,252,"Hot Springs","AR",-93.1,34.48,165,99999,35193,36292,36867,404.313331122476,"G",401.928174090401,"G"
"401","KHQM",0,-0.0435203094777563,2.73923866198478,1.10928433268859,3.16727135127237,1.97582205029014,1.89675311078415,2.52321083172147,2.21145984295829,0.833655705996131,"Hoquiam","Washington",-123.9,46.9833,3,"Hoquiam","WA",-123.93,46.97,4,99999,8726,8726,8434,1.11986883589356,"P",0.161934251914703,"P"
"402","KHQM",1,-0.085188770571152,2.91389736551804,0.405614714424008,3.31268519076543,2.1026137463698,2.01811633691098,2.57405614714424,2.12282371567971,0.850919651500484,"Hoquiam","Washington",-123.9,46.9833,3,"Hoquiam","WA",-123.93,46.97,4,99999,8726,8726,8434,1.11986883589356,"P",0.161934251914703,"P"
"403","KHQM",2,-0.170542635658915,3.1465936959843,0.405038759689922,3.36246956125815,2.2577519379845,2.19722026674118,2.63759689922481,2.1229111923172,0.840116279069767,"Hoquiam","Washington",-123.9,46.9833,3,"Hoquiam","WA",-123.93,46.97,4,99999,8726,8726,8434,1.11986883589356,"P",0.161934251914703,"P"
"404","KHQM",3,-0.176527643064985,3.70146546273337,0.391852570320078,3.53453029817666,2.65179437439379,2.58712161163816,2.74490785645005,2.25937330563583,0.599418040737148,"Hoquiam","Washington",-123.9,46.9833,3,"Hoquiam","WA",-123.93,46.97,4,99999,8726,8726,8434,1.11986883589356,"P",0.161934251914703,"P"
"405","KHQM",4,-0.318446601941748,3.91522774236694,0.459223300970874,3.79142649250218,2.89126213592233,2.65762949227232,2.96407766990291,2.40659744195115,0.459223300970874,"Hoquiam","Washington",-123.9,46.9833,3,"Hoquiam","WA",-123.93,46.97,4,99999,8726,8726,8434,1.11986883589356,"P",0.161934251914703,"P"
"406","KHQM",5,-0.448979591836735,4.29307779499315,0.418853255587949,4.18660944962604,3.13702623906706,2.96340837594454,3.25850340136054,2.65991246733595,0.466472303206997,"Hoquiam","Washington",-123.9,46.9833,3,"Hoquiam","WA",-123.93,46.97,4,99999,8726,8726,8434,1.11986883589356,"P",0.161934251914703,"P"
"407","KHQM",6,-0.593567251461988,4.70303664681943,0.691144708423326,4.65168444408322,3.42982456140351,3.27048103695675,3.56803455723542,3.05915944636492,0.464912280701754,"Hoquiam","Washington",-123.9,46.9833,3,"Hoquiam","WA",-123.93,46.97,4,99999,8726,8726,8434,1.11986883589356,"P",0.161934251914703,"P"
"408","KHVN",0,0.676356589147287,3.2473077860286,1.08720930232558,6.65923737727795,2.56395348837209,2.10301595579936,5.09108527131783,4.42541793984311,0.84108527131783,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"409","KHVN",1,0.544131910766246,3.50446899126501,0.32007759456838,6.6225837794854,2.73811833171678,2.25235409741869,5.05916585838991,4.28265760909463,0.815712900096993,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"410","KHVN",2,0.344660194174757,3.82344128203762,0.805825242718447,6.18496602350398,2.93689320388349,2.47060425446276,4.69320388349515,4.10563295844737,0.8,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"411","KHVN",3,0.0476190476190476,4.09667544183644,0.78134110787172,6.05662336013461,3.10301263362488,2.67338093495504,4.61224489795918,4.0000347413722,0.784256559766764,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"412","KHVN",4,-0.0437743190661479,4.4783401862085,0.785019455252918,6.0244139213718,3.42315175097276,2.88583975117324,4.62743190661479,3.9340109905096,0.756809338521401,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"413","KHVN",5,-0.0856864654333009,4.94575443495125,0.769230769230769,5.98636427265985,3.75851996105161,3.21365764638494,4.6095423563778,3.89361782046963,0.742940603700097,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"414","KHVN",6,-0.0653021442495127,5.40213370278505,1.95652173913043,6.58840759398703,4.0692007797271,3.55144584018196,5.43478260869565,4.06566652208155,0.733918128654971,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"415","KHVN",7,0,NA,NA,NA,0,NA,NA,NA,0,"New Haven","Connecticut",-72.9167,41.3167,10,"New Haven","CT",-72.88,41.27,4,99999,129779,129890,129934,1.25921818190784,"M",1.36344249028734,"M"
"416","KHVR",0,-1.35493230174081,3.72047783486352,3.06576402321083,5.3513103810387,3.07446808510638,2.49360575446669,4.63056092843327,4.07206076475894,0.722437137330754,"Havre","Montana",-109.717,48.55,828,"Havre","MT",-109.77,48.55,792,72777,9310,9494,9846,922.766156486327,"P",918.853718546584,"P"
"417","KHVR",1,-1.32817037754114,4.17422766402341,2.54307841239109,6.06268394675373,3.39787028073572,2.76282690629803,4.92061955469506,4.35817537956377,0.734753146176186,"Havre","Montana",-109.717,48.55,828,"Havre","MT",-109.77,48.55,792,72777,9310,9494,9846,922.766156486327,"P",918.853718546584,"P"
"418","KHVR",2,-1.45058139534884,4.85517509167959,2.43410852713178,6.03108013738137,3.98352713178295,3.12970808659747,4.91085271317829,4.2620057446719,0.718023255813954,"Havre","Montana",-109.717,48.55,828,"Havre","MT",-109.77,48.55,792,72777,9310,9494,9846,922.766156486327,"P",918.853718546584,"P"
"419","KHVR",3,-1.65179437439379,5.71355008239928,2.46750727449079,6.19071191960578,4.68768186226964,3.65787268534394,5.04170708050436,4.35613690481972,0.626576139670223,"Havre","Montana",-109.717,48.55,828,"Havre","MT",-109.77,48.55,792,72777,9310,9494,9846,922.766156486327,"P",918.853718546584,"P"
"420","KHVR",4,-1.75242718446602,7.06583431105016,2.31747572815534,6.61308781536545,5.70970873786408,4.5130415611615,5.31941747572816,4.55907255014422,0.586407766990291,"Havre","Montana",-109.717,48.55,828,"Havre","MT",-109.77,48.55,792,72777,9310,9494,9846,922.766156486327,"P",918.853718546584,"P"
"421","KHVR",5,-1.93683187560739,8.21198315786941,2.24245374878286,7.07207595411234,6.62099125364431,5.2260372705737,5.59785783836417,4.86633373122611,0.58114674441205,"Havre","Montana",-109.717,48.55,828,"Havre","MT",-109.77,48.55,792,72777,9310,9494,9846,922.766156486327,"P",918.853718546584,"P"
"422","KHVR",6,-1.99511241446725,9.44968007835403,1.93464052287582,7.73525350322407,7.64125122189638,5.90211571061457,5.88235294117647,5.37657198680619,0.580645161290323,"Havre","Montana",-109.717,48.55,828,"Havre","MT",-109.77,48.55,792,72777,9310,9494,9846,922.766156486327,"P",918.853718546584,"P"
"423","KIDA",0,-1.53384912959381,3.31112052764041,3.87137330754352,4.48574084292409,2.94777562862669,2.14958063042195,4.68955512572534,3.62086927187192,0.717601547388781,"Idaho Falls","Idaho",-112.017,43.5,1444,"Idaho Falls","ID",-112.07,43.52,1445,99999,56813,57038,60211,820.383309785529,"P",815.592149367017,"P"
"424","KIDA",1,-1.69022265246854,3.75133971531241,3.71442400774443,5.68357785644534,3.25653436592449,2.51334006609129,5.26137463697967,4.29004490860463,0.74540174249758,"Idaho Falls","Idaho",-112.017,43.5,1444,"Idaho Falls","ID",-112.07,43.52,1445,99999,56813,57038,60211,820.383309785529,"P",815.592149367017,"P"
"425","KIDA",2,-1.59883720930233,4.31539308328792,3.83720930232558,5.79529987514555,3.67441860465116,2.76892214165369,5.44573643410853,4.31730791845617,0.736434108527132,"Idaho Falls","Idaho",-112.017,43.5,1444,"Idaho Falls","ID",-112.07,43.52,1445,99999,56813,57038,60211,820.383309785529,"P",815.592149367017,"P"
"426","KIDA",3,-1.55383123181377,4.8752159391193,3.86032977691562,5.99513455543272,4.06401551891368,3.10680039821068,5.57516973811833,4.44359737338928,0.731328806983511,"Idaho Falls","Idaho",-112.017,43.5,1444,"Idaho Falls","ID",-112.07,43.52,1445,99999,56813,57038,60211,820.383309785529,"P",815.592149367017,"P"
"427","KIDA",4,-1.59805825242718,5.50691729657145,3.81747572815534,6.27175982241519,4.5495145631068,3.4877231243478,5.82330097087379,4.46972765204751,0.679611650485437,"Idaho Falls","Idaho",-112.017,43.5,1444,"Idaho Falls","ID",-112.07,43.52,1445,99999,56813,57038,60211,820.383309785529,"P",815.592149367017,"P"
"428","KIDA",5,-1.62585034013605,6.28095078654718,3.7295719844358,6.62243840074326,5.06802721088435,4.04801412801164,6.05447470817121,4.59212201833721,0.6511175898931,"Idaho Falls","Idaho",-112.017,43.5,1444,"Idaho Falls","ID",-112.07,43.52,1445,99999,56813,57038,60211,820.383309785529,"P",815.592149367017,"P"
"429","KIDA",6,-1.64682926829268,6.9709324073648,3.18614718614719,6.8418755502811,5.63121951219512,4.42345940868048,5.85714285714286,4.75439548394172,0.642926829268293,"Idaho Falls","Idaho",-112.017,43.5,1444,"Idaho Falls","ID",-112.07,43.52,1445,99999,56813,57038,60211,820.383309785529,"P",815.592149367017,"P"
"430","KILM",0,-0.599225556631171,2.76608743710926,2.1431334622824,5.85322378697984,2.00484027105518,1.99684241988434,4.38878143133462,4.42466354621411,0.81431334622824,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"431","KILM",1,-0.973862536302033,3.23382892317162,1.79961277831559,5.88352052800043,2.41239109390126,2.36256360276923,4.40367860600194,4.29492512199952,0.829622458857696,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"432","KILM",2,-1.13953488372093,3.75690853789635,2.01453488372093,5.89931541645936,2.91085271317829,2.63303611721913,4.50484496124031,4.30707533473496,0.798449612403101,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"433","KILM",3,-1.44519883608147,4.10146241196193,1.82638215324927,5.92460087594549,3.26479146459748,2.87113385980814,4.48593598448109,4.27745796842309,0.76721629485936,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"434","KILM",4,-1.51747572815534,4.52969743258863,1.88252427184466,5.96024939285003,3.57184466019417,3.17059244587939,4.58155339805825,4.24980986421575,0.754368932038835,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"435","KILM",5,-1.55199222546161,5.05711237947275,2.05830903790087,6.03818116391152,3.99125364431487,3.46984245972776,4.7444120505345,4.26251651631276,0.711370262390671,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"436","KILM",6,-1.59922178988327,5.53372235776652,0.444444444444444,5.11484273087806,4.45136186770428,3.6535144134137,4.13333333333333,2.98176274893042,0.665369649805447,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"437","KILM",7,3,NA,NA,NA,3,NA,NA,NA,1,"Wilmington","North Carolina",-77.95,34.2333,1,"Wilmington","NC",-77.9,34.27,10,99999,106476,106430,117525,0.032304085021002,"S",1.04958594694978,"S"
"438","KLBF",0,-0.602713178294574,3.34575782810511,2.19282945736434,4.23722212614003,2.56782945736434,2.22655953213258,3.49709302325581,3.24433271137005,0.741279069767442,"North Platte","Nebraska",-100.767,41.1333,854,"North Platte","NE",-100.68,41.13,849,72562,24733,24736,24110,929.593971295889,"L",924.633659118482,"L"
"439","KLBF",1,-0.807953443258972,4.15570432404644,2.75751697381183,5.35872206576434,3.28903976721629,2.66364706352016,4.54219204655674,3.95924807095415,0.743937924345296,"North Platte","Nebraska",-100.767,41.1333,854,"North Platte","NE",-100.68,41.13,849,72562,24733,24736,24110,929.593971295889,"L",924.633659118482,"L"
"440","KLBF",2,-1.10388349514563,4.76869085844535,3.22718446601942,5.43991286042435,3.84757281553398,3.02356615851325,4.85242718446602,4.05568251624006,0.736893203883495,"North Platte","Nebraska",-100.767,41.1333,854,"North Platte","NE",-100.68,41.13,849,72562,24733,24736,24110,929.593971295889,"L",924.633659118482,"L"
"441","KLBF",3,-1.34305150631681,5.5004335536822,3.51020408163265,5.36753670226286,4.49562682215743,3.43947533561999,5.01457725947522,3.99668896780296,0.671525753158406,"North Platte","Nebraska",-100.767,41.1333,854,"North Platte","NE",-100.68,41.13,849,72562,24733,24736,24110,929.593971295889,"L",924.633659118482,"L"
"442","KLBF",4,-1.2568093385214,6.39271450699131,3.49610894941634,5.61946336287176,5.15758754863813,3.97759925454013,5.22178988326848,4.06440744678613,0.629377431906615,"North Platte","Nebraska",-100.767,41.1333,854,"North Platte","NE",-100.68,41.13,849,72562,24733,24736,24110,929.593971295889,"L",924.633659118482,"L"
"443","KLBF",5,-1.13826679649464,7.50882301788605,3.40798442064265,5.87807026719091,5.98539435248296,4.67113204440887,5.37098344693281,4.15954424079715,0.624148003894839,"North Platte","Nebraska",-100.767,41.1333,854,"North Platte","NE",-100.68,41.13,849,72562,24733,24736,24110,929.593971295889,"L",924.633659118482,"L"
"444","KLBF",6,-1.17543859649123,8.34911539363459,3.76839826839827,6.20828265849094,6.63157894736842,5.20288258209135,5.62987012987013,4.58368979432537,0.624756335282651,"North Platte","Nebraska",-100.767,41.1333,854,"North Platte","NE",-100.68,41.13,849,72562,24733,24736,24110,929.593971295889,"L",924.633659118482,"L"
"445","KLMT",0,-0.847868217054264,2.88497820335419,1.53875968992248,3.8412293957797,2.08624031007752,2.16473020260066,3.26356589147287,2.54242567250506,0.797872340425532,"Klamath Falls","Oregon",-121.733,42.1667,1245,"Klamath Falls","OR",-121.73,42.15,1247,99999,20840,20991,21524,199.077081860262,"P",198.616183674553,"P"
"446","KLMT",1,-0.809893307468477,3.16054854036199,1.75072744907856,4.93894145280014,2.34238603297769,2.27013915367483,4.03976721629486,3.33550618334867,0.819941916747338,"Klamath Falls","Oregon",-121.733,42.1667,1245,"Klamath Falls","OR",-121.73,42.15,1247,99999,20840,20991,21524,199.077081860262,"P",198.616183674553,"P"
"447","KLMT",2,-0.816504854368932,3.51400355836998,1.90582524271845,4.9130303182665,2.63203883495146,2.46600654073289,4.0631067961165,3.35390610477147,0.810077519379845,"Klamath Falls","Oregon",-121.733,42.1667,1245,"Klamath Falls","OR",-121.73,42.15,1247,99999,20840,20991,21524,199.077081860262,"P",198.616183674553,"P"
"448","KLMT",3,-0.931000971817298,4.06538259825967,1.9757045675413,5.05287149303107,3.09620991253644,2.79268695117368,4.17978620019436,3.45703753444426,0.69447138700291,"Klamath Falls","Oregon",-121.733,42.1667,1245,"Klamath Falls","OR",-121.73,42.15,1247,99999,20840,20991,21524,199.077081860262,"P",198.616183674553,"P"
"449","KLMT",4,-0.954280155642023,4.83222418980743,2.01167315175097,5.30306996408603,3.71498054474708,3.23224523355895,4.40466926070039,3.57117879719119,0.632038834951456,"Klamath Falls","Oregon",-121.733,42.1667,1245,"Klamath Falls","OR",-121.73,42.15,1247,99999,20840,20991,21524,199.077081860262,"P",198.616183674553,"P"
"450","KLMT",5,-1.09152872444012,5.5246564374938,2.02341463414634,5.55788414952236,4.34761441090555,3.57690524420622,4.64975609756098,3.6533458603874,0.636540330417881,"Klamath Falls","Oregon",-121.733,42.1667,1245,"Klamath Falls","OR",-121.73,42.15,1247,99999,20840,20991,21524,199.077081860262,"P",198.616183674553,"P"
"451","KLMT",6,-1.29411764705882,6.34684166515549,2.27133479212254,5.56349995659696,5.01176470588235,4.10077409858008,4.87964989059081,3.50137214455968,0.634050880626223,"Klamath Falls","Oregon",-121.733,42.1667,1245,"Klamath Falls","OR",-121.73,42.15,1247,99999,20840,20991,21524,199.077081860262,"P",198.616183674553,"P"
"452","KLND",0,-1.21621621621622,4.31631305793794,1.149,4.09628839055292,3.34634634634635,2.98361661417229,3.107,2.90482167937879,0.753637245392823,"Lander","Wyoming",-108.667,42.8333,1752,"Lander","WY",-108.73,42.82,1694,72576,7487,7597,7665,1101.38288820759,"P",1097.11130174756,"P"
"453","KLND",1,-1.11022044088176,4.84233625564574,0.903903903903904,5.13102617748564,3.7434869739479,3.26409184184309,3.85885885885886,3.49851086258287,0.746601941747573,"Lander","Wyoming",-108.667,42.8333,1752,"Lander","WY",-108.73,42.82,1694,72576,7487,7597,7665,1101.38288820759,"P",1097.11130174756,"P"
"454","KLND",2,-1.19859578736209,5.14749110663375,1.19639278557114,5.14966641702626,4.05717151454363,3.38490347125437,3.85571142284569,3.61530548448235,0.726919339164237,"Lander","Wyoming",-108.667,42.8333,1752,"Lander","WY",-108.73,42.82,1694,72576,7487,7597,7665,1101.38288820759,"P",1097.11130174756,"P"
"455","KLND",3,-1.26606425702811,5.55705834585016,1.18254764292879,5.17919613641585,4.46686746987952,3.53729684524254,3.89267803410231,3.61327268659309,0.733463035019455,"Lander","Wyoming",-108.667,42.8333,1752,"Lander","WY",-108.73,42.82,1694,72576,7487,7597,7665,1101.38288820759,"P",1097.11130174756,"P"
"456","KLND",4,-1.21809045226131,6.2971101266807,1.18172690763052,5.43209403987163,4.98492462311558,4.03290962327745,4.07128514056225,3.78331947982884,0.720545277507303,"Lander","Wyoming",-108.667,42.8333,1752,"Lander","WY",-108.73,42.82,1694,72576,7487,7597,7665,1101.38288820759,"P",1097.11130174756,"P"
"457","KLND",5,-1.12877263581489,7.01814057873565,1.16482412060301,5.67416475955118,5.53319919517103,4.45898895536735,4.23015075376884,3.95501559637791,0.655945419103314,"Lander","Wyoming",-108.667,42.8333,1752,"Lander","WY",-108.73,42.82,1694,72576,7487,7597,7665,1101.38288820759,"P",1097.11130174756,"P"
"458","KLND",6,-1.14631685166498,7.8967954155377,1.23861171366594,6.34613074713841,6.20181634712412,5.01730708995617,4.57483731019523,4.56467249951432,0.657869012707722,"Lander","Wyoming",-108.667,42.8333,1752,"Lander","WY",-108.73,42.82,1694,72576,7487,7597,7665,1101.38288820759,"P",1097.11130174756,"P"
"459","KLNK",0,-0.886737657308809,3.36502593173156,2.94675701839303,4.58385179971132,2.675701839303,2.2235438829459,3.99225556631171,3.70809114850624,0.765730880929332,"Lincoln","Nebraska",-96.6667,40.8333,354,"Lincoln","NE",-96.75,40.85,362,72551,258379,258472,280364,722.515020603857,"L",729.178383217493,"L"
"460","KLNK",1,-1.01162790697674,3.98346004051632,1.98740310077519,5.65075003736512,3.15891472868217,2.6275305080629,4.38081395348837,4.08343393512146,0.789728682170543,"Lincoln","Nebraska",-96.6667,40.8333,354,"Lincoln","NE",-96.75,40.85,362,72551,258379,258472,280364,722.515020603857,"L",729.178383217493,"L"
"461","KLNK",2,-1.35208535402522,4.59539586138177,1.96120271580989,5.68086962683697,3.72841901066925,3.00548968967538,4.4345295829292,4.05440318556434,0.775945683802134,"Lincoln","Nebraska",-96.6667,40.8333,354,"Lincoln","NE",-96.75,40.85,362,72551,258379,258472,280364,722.515020603857,"L",729.178383217493,"L"
