"AirPtCd","lag","Sd_Max_Temp","Max_Temp","Sd_Min_Temp","Min_Temp","Sd_Precip","Mean_Precip","Sd_Max_DewPoint","Max_DewPoint","Sd_Min_DewPoint","Min_DewPoint","Sd_Max_Humidity","Max_Humidity","Sd_Min_Humidity","Min_Humidity","Sd_Max_Sea_Level_Press","Max_Sea_Level_Press","Sd_Min_Sea_Level_Press","Min_Sea_Level_Press","Sd_Vis","Min_Vis","Sd_CloudCover","CloudCover","Sd_Mean_Wind_Speed","Mean_Wind_Speed","Sd_Max_Wind_Speed","Max_Wind_Speed","mxT_sd","mxT_mean","mnT_sd","mnT_mean","mxT_sd_abs","mxT_mean_abs","mnT_sd_abs","mnT_mean_abs","BSS","city","state","longitude","latitude","elevation","dist2coast"
"KLNK",5,20.9882630384789,67.4007782101167,20.0191602135678,43.8988326848249,0.355478381936738,0.104343385214008,18.5071848731668,49.2295719844358,20.583590246719,38.1371595330739,9.09175893592184,87.9902723735409,15.6407835954694,45.9250972762646,0.232158905571975,30.1276653696498,0.232291783621417,29.9034338521401,3.54999546549866,6.74610894941634,2.71736362455689,2.73249027237354,3.94258747032808,9.61381322957198,7.11591780624441,21.5963035019455,7.13632952487958,-1.43190661478599,6.2067154630373,2.07692307692308,4.59522895029059,5.6420233463035,4.18142117378579,5.03310613437196,-0.596189335680741,"Lincoln","Nebraska",-96.6667,40.8333,354,721.524578441157
"KLUK",0,18.9149735332383,66.3959341723136,17.1266317746041,46.0774443368829,0.289634198148461,0.112352371732817,17.5505543914369,53.460793804453,19.2374073146177,42.080348499516,7.86758899076534,95.6185866408519,14.0981672040144,52.5740561471442,0.186840294293589,30.1534656340755,0.192862638673252,29.9683446272991,3.8068473465122,4.15295256534366,2.61220541799759,3.54695062923524,3.59316097765282,5.04453049370765,5.74506915377966,13.917715392062,3.13014289327016,-0.287790697674419,6.93766730449197,2.21684414327202,2.20480973926568,2.23934108527132,4.68740654243942,5.57212003872217,0.332300909946724,"Cincinnati","Ohio",-84.5,39.1333,253,284.966853343182
"KLUK",1,18.951438343258,66.406007751938,17.1726758342063,46.0998062015504,0.291647830793313,0.114050387596899,17.6020669780701,53.4515503875969,19.3220009470915,42.0678294573643,7.94189380725363,95.5542635658915,14.2318332742642,52.4951550387597,0.1876821183129,30.154757751938,0.193459480983712,29.9703197674419,3.82176442430877,4.1656976744186,2.62295785929522,3.5281007751938,3.59544176984028,5.03197674418605,5.75387584775105,13.8895348837209,3.65320422328135,-0.374031007751938,6.99966641005871,2.63856589147287,2.50697415931726,2.68217054263566,4.71971720091575,5.80135658914729,0.306461727277692,"Cincinnati","Ohio",-84.5,39.1333,253,284.966853343182
"KLUK",2,18.9609954573321,66.4316197866149,17.1991388543682,46.0717749757517,0.287549709349466,0.111794374393792,17.6546240802481,53.4151309408341,19.3572138973872,42.0145489815713,7.96809529882379,95.5218234723569,14.0629755147768,52.3094083414161,0.188965295271737,30.1564791464597,0.194664651532743,29.9711833171678,3.83235827538846,4.22114451988361,2.61172307793167,3.49563530552861,3.60014140641802,5.0552861299709,5.72433795077788,13.8797284190107,4.05325518683876,-0.502424830261882,6.91234182621731,2.66440349175558,2.75412872154362,3.01454898157129,4.64565738429731,5.76818622696411,0.229853959968962,"Cincinnati","Ohio",-84.5,39.1333,253,284.966853343182
"KLUK",3,18.9415233585222,66.3941747572815,17.2027206154481,46.0359223300971,0.297115675656732,0.115407766990291,17.6277632637799,53.4233009708738,19.3532954510806,41.9980582524272,7.87704853416517,95.5893203883495,14.1435667842236,52.3543689320388,0.190010596585057,30.1561262135922,0.195582676712544,29.9712815533981,3.80931361285237,4.18252427184466,2.61962047400318,3.50873786407767,3.57205066902114,5.04854368932039,5.68347158727856,13.8902912621359,4.62439756982942,-0.516504854368932,6.55808640294811,2.7747572815534,3.16040397165925,3.41359223300971,4.43776505332537,5.56699029126214,0.077989759408048,"Cincinnati","Ohio",-84.5,39.1333,253,284.966853343182
"KLUK",4,18.9291822452359,66.3896987366375,17.1499953705524,46.064139941691,0.298594450967936,0.116773566569485,17.5643936927523,53.4450923226433,19.2949887163512,42.0631681243926,7.85399521617202,95.620019436346,14.1677222469199,52.4198250728863,0.189129868015421,30.1562682215743,0.194633116705628,29.9709620991254,3.81933104259098,4.20505344995141,2.60520309169757,3.511175898931,3.54322461546806,5.00583090379009,5.66417885550429,13.8357628765792,5.19566573121475,-0.47910592808552,6.33757562749392,2.77842565597668,3.51179225252615,3.85714285714286,4.34847200976558,5.38095238095238,-0.0222902446618871,"Cincinnati","Ohio",-84.5,39.1333,253,284.966853343182
"KLUK",5,18.9133491969666,66.4017509727626,17.1550569897395,46.0826848249027,0.29858147129128,0.117052529182879,17.5451120317252,53.5243190661479,19.2869737382509,42.1079766536965,7.79414952130773,95.681906614786,14.2032890035075,52.5924124513619,0.189627972698476,30.1564105058366,0.19565197496674,29.9715758754864,3.80344998400507,4.14688715953307,2.6126871356626,3.52334630350195,3.50905976978323,5.00583657587549,5.63677485327366,13.8608949416342,5.98165268990629,-0.431906614785992,6.46116386015852,2.89105058365759,4.04233598142334,4.42801556420233,4.42446501188541,5.52334630350195,-0.13885787184421,"Cincinnati","Ohio",-84.5,39.1333,253,284.966853343182
"KLWS",0,20.0491103919872,67.6321167883212,13.3850166958704,45.6671532846715,0.0983053515278901,0.0371970802919708,9.51649354297467,43.1402483564646,9.13342035861187,33.3411249086925,17.1589659284009,76.8393250183419,19.7503749933106,37.9868517165814,0.199435299530981,30.100796201607,0.21252615958156,29.9014901387874,3.48848867934611,7.91015339663988,2.85142269893365,2.88750913075237,2.76411390285287,5.47445255474453,6.43214993801203,15.8496350364964,3.23805735521112,0.421167883211679,3.47494568734988,0.183211678832117,2.24062136577328,2.37445255474453,2.2381699685772,2.66350364963504,0.203813888394491,"Lewiston","Idaho",-117.033,46.4,245,385.420438563359
"KLWS",1,20.0347038242161,67.6345029239766,13.351085075123,45.6798245614035,0.0993387978984258,0.0376352339181287,9.48634377716485,43.1448427212875,9.1209883518879,33.3496708119971,17.1860086943931,76.7766348273328,19.695228304595,37.9151426481346,0.199823819672296,30.0994440380395,0.213331655177044,29.9000146305779,3.50237291583614,7.88588149231895,2.84833910789208,2.89319678127286,2.76827422183811,5.4875730994152,6.45779153107489,15.9539473684211,3.55023273828182,0.351608187134503,4.44516209228481,1.4546783625731,2.43707223291801,2.60453216374269,3.11283262297518,3.48976608187135,0.142681442393268,"Lewiston","Idaho",-117.033,46.4,245,385.420438563359
"KLWS",2,20.0819867043455,67.5849194729136,13.3770521697955,45.6852122986823,0.095781183763964,0.0369729136163982,9.47518192650478,43.1362637362637,9.12048518902641,33.3750915750916,17.2069230281685,76.7733627667402,19.7929600556484,38.0923076923077,0.199615744594443,30.0996703296703,0.214400736140704,29.8991062271062,3.47484101845716,7.91721611721612,2.85726155318312,2.9047619047619,2.75726688250859,5.49341142020498,6.43099855798183,15.9158125915081,3.99723442813787,0.379941434846266,4.44675742313882,1.6493411420205,2.69771274762953,2.97291361639824,3.06119840939499,3.62152269399707,0.101879250619208,"Lewiston","Idaho",-117.033,46.4,245,385.420438563359
"KLWS",3,20.1094594837673,67.6243580337491,13.3881134135805,45.6947909024211,0.0989069816321994,0.0376979472140762,9.48672940070732,43.1372980910426,9.15991014478192,33.3751835535977,17.2469696118477,76.7625368731563,19.780815188957,38.0051395007342,0.200840883893157,30.0985106382979,0.21524084267554,29.8992736610418,3.48881126068749,7.89508437270726,2.85550563864628,2.90095377842993,2.68706731921978,5.46480938416422,6.40769504741551,15.8614369501466,4.52635850153967,0.346294937637564,4.39364061792901,1.7549523110785,2.99339665397737,3.41159207630227,3.00625396528711,3.65223771093177,0.0233022349647777,"Lewiston","Idaho",-117.033,46.4,245,385.420438563359
"KLWS",4,20.0706782922854,67.6546656869949,13.3921168655018,45.7097722263042,0.100692979027565,0.0385939794419971,9.49937039013337,43.1522058823529,9.16332206929958,33.4360294117647,17.2591762728086,76.7104874446086,19.7793065205262,38.0522058823529,0.200446620118585,30.0967964731815,0.214223611027027,29.8966348273328,3.479054728023,7.90301249081558,2.87140429302369,2.90668626010287,2.72925782809352,5.47870778267254,6.41247120827117,15.8759177679883,5.15595575198929,0.296840558412932,4.57928207335893,1.74136664217487,3.33925136652067,3.93828067597355,3.14420714905808,3.75606171932403,-0.0706460678744791,"Lewiston","Idaho",-117.033,46.4,245,385.420438563359
"KLWS",5,20.0710310765432,67.6593083149374,13.3510963502216,45.7454010301692,0.0995673289226408,0.0381617647058824,9.49179176071684,43.1634756995582,9.16754616098176,33.4462444771723,17.2247317250291,76.6960059171598,19.7432654854203,37.9911634756996,0.199792023304554,30.0962398822664,0.213612003831745,29.8960559234731,3.48309219470274,7.89551140544518,2.86790903321318,2.9205298013245,2.74326387515706,5.475,6.40433059534018,15.8985294117647,5.78635524453948,0.252391464311994,4.72512382014582,1.65832106038292,3.71099408802791,4.44518027961737,3.24318196615413,3.81443298969072,-0.153338804906851,"Lewiston","Idaho",-117.033,46.4,245,385.420438563359
"KMDW",0,20.7285961917607,62.8239845261122,18.9667786855669,47.0299806576402,0.301207884843949,0.101798839458414,18.4131650090117,47.747582205029,19.6762372171205,36.4903288201161,10.8256934944913,81.2446808510638,15.6193807053119,40.821083172147,0.208585129680224,30.1220599613153,0.222767129184038,29.9130270793037,3.82728878512519,6.6615087040619,2.18504418509497,5.26208897485493,3.57122709598309,9.88588007736944,5.90326081765842,19.9777562862669,3.95460193419423,-3.70986460348162,4.09302242134111,0.0357833655705996,3.3771562078188,4.24177949709865,2.99541696625068,2.78820116054159,0.111734280114818,"Chicago","Illinois",-87.6167,41.8333,181,0.914894081972112
"KMDW",1,20.7564544426448,62.8877057115198,19.032114106368,47.0387221684414,0.304276362883305,0.104724104549855,18.4835901559368,47.8151016456922,19.7864603908448,36.4898354307841,10.9016491267828,81.2817037754114,15.7399153897387,40.7666989351404,0.209814130130381,30.1226815101646,0.222599528868593,29.9139883833495,3.83962826607465,6.62342691190707,2.1775432533408,5.26137463697967,3.56635015367001,9.89157792836399,5.86697521090952,19.9893514036786,4.38618403107165,-3.54404646660213,4.84605590791381,0.86350435624395,3.60686486771609,4.33397870280736,3.38295211671348,3.57405614714424,0.102477188136536,"Chicago","Illinois",-87.6167,41.8333,181,0.914894081972112
"KMDW",2,20.7912579502405,62.9118217054264,19.0909844615708,47.0426356589147,0.299751496556175,0.103091085271318,18.5382892818489,47.7606589147287,19.8562242414091,36.5,10.9212561413755,81.1695736434109,15.7304853022202,40.6424418604651,0.210591716242965,30.1237112403101,0.222436468339246,29.9149903100775,3.82606871285687,6.67441860465116,2.18061651468643,5.24806201550388,3.55457571784577,9.90503875968992,5.85984821894144,19.9738372093023,4.83304793256166,-3.69573643410853,4.7844805236941,0.739341085271318,3.91428156401749,4.65697674418605,3.24607039701137,3.59011627906977,0.0202966698802199,"Chicago","Illinois",-87.6167,41.8333,181,0.914894081972112
"KMDW",3,20.7888615143658,62.9466537342386,19.0886125295718,47.0669253152279,0.298265441741815,0.101838021338506,18.5299204539776,47.7769156159069,19.8645750257758,36.5189136760427,10.848946722425,81.168768186227,15.5894392443722,40.6711930164888,0.21107364287688,30.1234335596508,0.222940483752526,29.9156547041707,3.81997986817364,6.68089233753637,2.16070644914653,5.26479146459748,3.51497802053895,9.88651794374394,5.88151157375149,19.9679922405432,5.03708937369793,-3.74975751697381,4.78006506897147,0.583899127061106,3.93311510186615,4.89427740058196,3.14054231561675,3.64888457807953,-0.711070634312486,"Chicago","Illinois",-87.6167,41.8333,181,0.914894081972112
"KMDW",4,20.7600453368809,62.8407766990291,19.0517980687422,47.052427184466,0.280372056262259,0.0992766990291262,18.4488873466146,47.7708737864078,19.839643120247,36.4640776699029,10.8120791176512,81.3174757281553,15.6688869944205,40.7708737864078,0.209738179808463,30.125359223301,0.221763616465665,29.9165436893204,3.83849966149249,6.63980582524272,2.16974935853531,5.27281553398058,3.53176495741404,9.89708737864078,5.89241418881061,20.0233009708738,5.79684343521961,-3.82621359223301,4.82719822244945,0.401941747572816,4.50836447936586,5.28252427184466,3.09513760232734,3.72427184466019,-1.07240344924918,"Chicago","Illinois",-87.6167,41.8333,181,0.914894081972112
"KMDW",5,20.7764265878298,62.8192419825073,19.0512250087346,46.9844509232264,0.281730431784671,0.0995626822157434,18.4804981105066,47.7240038872692,19.8172821848342,36.4528668610301,10.8532924827673,81.2954324586978,15.6012436787712,40.731778425656,0.211402337939107,30.1260932944606,0.222536931080265,29.9182701652089,3.82767536279421,6.66472303206997,2.1770531750105,5.25655976676385,3.53604243500314,9.88629737609329,5.84615050873153,19.9611273080661,6.71095110798035,-3.82896015549077,5.28194762427361,0.429543245869776,4.92997326185498,5.94752186588921,3.28860483246748,4.15354713313897,-1.04097400248853,"Chicago","Illinois",-87.6167,41.8333,181,0.914894081972112
"KMEM",0,16.6765388071012,75.3133462282399,16.3003054130672,56.7417794970986,0.42329604007534,0.142514506769826,15.9984972920942,57.9032882011605,18.2708343584055,48.2001934235977,10.6312652863245,84.4071566731141,14.6032738305247,47.3201160541586,0.17103153601836,30.1300676982592,0.163994350564017,29.9743810444874,3.53988090000353,7.45357833655706,2.52588817516812,4.37620889748549,3.1572603547711,7.55609284332689,5.84651900516907,17.7214700193424,2.99168402322352,-1.03771760154739,3.57820532381983,-0.970019342359768,2.12019374577871,2.35106382978723,2.57871322922545,2.66247582205029,0.310010114283105,"Memphis","Tennessee",-90.05,35.15,80,482.423880785484
"KMEM",1,16.6637290761612,75.3455953533398,16.2890568398201,56.7454017424976,0.433286854425252,0.144303000968054,16.0403783867606,57.8480154888674,18.3208334808443,48.1529525653437,10.6877373248468,84.2729912875121,14.472052426922,47.0667957405615,0.172178977320497,30.1315682478219,0.166293190888878,29.9752952565344,3.53386758821337,7.48015488867377,2.515675731779,4.36398838334947,3.1818810199326,7.56147144240077,5.84551017395517,17.7386253630203,3.38735999473449,-1.05033881897386,4.59957164787923,0.183930300096805,2.31183931839824,2.68828654404647,3.20860175297313,3.29912875121007,0.281958070004655,"Memphis","Tennessee",-90.05,35.15,80,482.423880785484
"KMEM",2,16.7178382704513,75.2674418604651,16.3283773212975,56.6676356589147,0.434581062915685,0.146506782945736,16.0711908121835,57.8265503875969,18.3477727061465,48.109496124031,10.6432459976295,84.3362403100775,14.651641256467,47.2170542635659,0.174264826733092,30.1320542635659,0.169065400225638,29.9754554263566,3.53740273993467,7.47093023255814,2.51139329734653,4.37790697674419,3.16911024165417,7.53682170542636,5.90295857063352,17.7693798449612,3.76343112367695,-1.29941860465116,4.53229559065575,0.248062015503876,2.55611666331648,3.05135658914729,3.17108121282256,3.24612403100775,0.265816598731999,"Memphis","Tennessee",-90.05,35.15,80,482.423880785484
"KMEM",3,16.7123706460627,75.2521823472357,16.3013720330873,56.7041707080504,0.420803366425498,0.14094083414161,16.0077624588189,57.8409311348206,18.330946163308,48.1483996120272,10.645085612263,84.3462657613967,14.7024490106901,47.2735208535403,0.174077263303942,30.1317943743938,0.168573562413114,29.9748690591659,3.53118990139661,7.48108632395732,2.52011018331324,4.37439379243453,3.143650788563,7.5266731328807,5.9052243951857,17.7604267701261,4.21068266239831,-1.50242483026188,4.49933402484258,0.210475266731329,2.85806451393477,3.4364694471387,3.11875543536432,3.24830261881668,0.172185275226447,"Memphis","Tennessee",-90.05,35.15,80,482.423880785484
"KMEM",4,16.683589510175,75.2854368932039,16.2928886724022,56.7135922330097,0.43064279162558,0.145203883495146,15.9131805998362,57.9300970873786,18.2741894996236,48.2126213592233,10.5303270663811,84.4563106796116,14.7663055602116,47.3815533980583,0.173854323621383,30.1310970873786,0.168331803202238,29.9741067961165,3.55173740756304,7.44757281553398,2.51546229322806,4.38155339805825,3.15805013978041,7.53106796116505,5.91551191795556,17.7776699029126,4.72008127645718,-1.54660194174757,4.64425522431142,0.233980582524272,3.16298187156825,3.82815533980583,3.19644986560512,3.37572815533981,0.0995402009755002,"Memphis","Tennessee",-90.05,35.15,80,482.423880785484
"KMEM",5,16.7675439905313,75.2419825072886,16.3044301700911,56.7521865889213,0.436738649600266,0.146593780369291,15.9563778552606,57.9300291545189,18.3134750060887,48.2643343051506,10.5429782501515,84.4771622934888,14.7489718986912,47.4868804664723,0.174100436706263,30.1310009718173,0.16828401724827,29.9747424684159,3.56350692443711,7.42954324586978,2.52471008316494,4.39844509232264,3.13432380851052,7.54616132167153,5.91315341106676,17.7696793002915,5.38330983744389,-1.41302235179786,5.03703935792657,0.186588921282799,3.53693525865078,4.29543245869777,3.42447692857579,3.69679300291545,0.0144649221153618,"Memphis","Tennessee",-90.05,35.15,80,482.423880785484
"KMHT",0,20.5336709398389,61.6121856866538,18.3136197956832,42.5019342359768,0.245760877316559,0.0884864603481625,18.1765338507904,44.4429400386847,20.4595343906095,31.6876208897485,12.3381437488051,83.0396518375242,16.7921192451313,42.0386847195358,0.220937152727917,30.1375241779497,0.245316370153982,29.8992166344294,4.11638963468805,6.60154738878143,2.24867253882264,4.77659574468085,3.03236878801062,6.16247582205029,5.49456675692131,16.6702127659574,3.17723371434109,-1.20406189555126,6.13334767923248,-0.0251450676982592,2.35755199753735,2.4458413926499,4.03940670236631,4.61315280464217,0.303628820430462,"Manchester","New Hampshire",-71.5,43,52,40.7872051209432
"KMHT",1,20.5158091169367,61.5827686350436,18.3094158835413,42.5053242981607,0.249101172251005,0.0887705711519845,18.1772701719453,44.3417231364956,20.4961021542271,31.6621490803485,12.4014457575745,82.8393030009681,16.6793169045708,42,0.221516712974411,30.1386737657309,0.244516912099907,29.9010067763795,4.09168819007022,6.67763794772507,2.24767402931683,4.76863504356244,3.02690668652684,6.16940948693127,5.5171398823662,16.7095837366893,3.57969681275633,-1.42400774443369,6.21101150297414,0.219748305905131,2.57934671658926,2.86060019361084,4.13661336408129,4.63601161665053,0.203947881412739,"Manchester","New Hampshire",-71.5,43,52,40.7872051209432
"KMHT",2,20.4974133970507,61.6511627906977,18.3217175019304,42.4515503875969,0.24300110958338,0.0862451550387597,18.2445213452419,44.3391472868217,20.5049968841078,31.6676356589147,12.3969677228089,82.7936046511628,16.6199454632049,41.8943798449612,0.221618894963339,30.1400484496124,0.241851545874492,29.9043992248062,4.08846784137954,6.68217054263566,2.25292116247196,4.75096899224806,3.00795552028335,6.13468992248062,5.49383800904199,16.6463178294574,4.07103139311574,-1.44670542635659,5.99549569082583,0.0261627906976744,2.85079596065824,3.24515503875969,4.03847118420268,4.42926356589147,0.145446981640034,"Manchester","New Hampshire",-71.5,43,52,40.7872051209432
"KMHT",3,20.5838845220269,61.6721629485936,18.3431863886044,42.4675072744908,0.250376662847432,0.0906401551891368,18.2203021157425,44.4306498545102,20.4765918525387,31.7070805043647,12.2502612610238,82.9117361784675,16.6921562137308,41.9912706110572,0.219928563132331,30.1409699321048,0.241239102270989,29.9025121241513,4.08384666971076,6.65761396702231,2.25987673050954,4.76333656644035,3.04698237418876,6.16294859359845,5.53814481550582,16.7032007759457,4.52367516107073,-1.48593598448109,5.79124295850026,-0.0184287099903007,3.01262399049859,3.68574199806014,3.82277210711282,4.34820562560621,0.0743948824361021,"Manchester","New Hampshire",-71.5,43,52,40.7872051209432
"KMHT",4,20.585224681332,61.7398058252427,18.3194134607391,42.4873786407767,0.236638091812069,0.0880582524271845,18.2253439083134,44.426213592233,20.4624165692319,31.6980582524272,12.3068946298179,82.9174757281553,16.6416953900723,41.8116504854369,0.218733363479415,30.1401747572816,0.240986162921868,29.9014660194175,4.0841955496361,6.67378640776699,2.25032226487474,4.75825242718447,3.02852357611612,6.16504854368932,5.48001859059716,16.6970873786408,5.194893020014,-1.45631067961165,5.71969231050133,-0.0194174757281553,3.45762463067525,4.13980582524272,3.77921034928761,4.29126213592233,-0.0205872401813376,"Manchester","New Hampshire",-71.5,43,52,40.7872051209432
"KMHT",5,20.5839602404021,61.7026239067055,18.3098017998347,42.4421768707483,0.236039261601135,0.0869679300291545,18.1771866487277,44.3935860058309,20.4219990290026,31.6307094266278,12.3307619754026,82.8921282798834,16.5839925956458,41.7240038872692,0.220705384552069,30.1424003887269,0.241594368513939,29.9039261418853,4.08057740005109,6.69193391642371,2.24946481710901,4.75607385811467,3.02902857128795,6.16812439261419,5.50806898213879,16.7512147716229,5.96546173808281,-1.50923226433431,5.82269855375414,0.0291545189504373,3.9313133375325,4.73177842565598,3.81307364914975,4.39844509232264,-0.155637721636205,"Manchester","New Hampshire",-71.5,43,52,40.7872051209432
"KMIA",0,6.19830447432239,85.615087040619,7.34185348533044,72.1179883945841,0.458507718932963,0.177374274661509,7.05921877318817,70.8646034816248,9.67959291386622,63.5986460348162,8.46013210290483,85.4081237911025,10.1192881054569,53.7872340425532,0.101304630424646,30.0976305609284,0.105361061412143,29.9981044487427,3.31554898127763,7.52901353965184,1.80903002960123,4.69148936170213,2.96769269409758,7.60154738878143,3.9647131856182,17.5812379110251,2.25709855509288,-3.17698259187621,3.32769026506956,1.14603481624758,1.87035672642911,3.41876208897486,2.45859943558877,2.5174081237911,-0.0814471931701568,"Miami","Florida",-80.2,25.7667,5,0.286680933424831
"KMIA",1,6.15507329329621,85.620522749274,7.31640901220519,72.1432720232333,0.480916038440055,0.182449177153921,7.04311168655064,70.8567279767667,9.63377407211964,63.6272991287512,8.46565894959634,85.3697967086157,10.1315660236079,53.8770571151985,0.101846713379016,30.0981026137464,0.105604538028978,29.9986060019361,3.32643095814738,7.53146176185866,1.80163731812133,4.69796708615683,2.97060328755426,7.63697967086157,3.9620020881068,17.6098741529526,2.32070103341782,-3.21103581800581,3.33316157432866,1.38044530493708,1.88936196816551,3.48209099709584,2.47761351013106,2.621490803485,-0.0804403335926971,"Miami","Florida",-80.2,25.7667,5,0.286680933424831
"KMIA",2,6.15180376976757,85.625,7.28487977023069,72.1928294573643,0.474371425413731,0.181661821705426,7.04512069658966,70.8730620155039,9.63711877396953,63.6889534883721,8.4718462414155,85.3720930232558,10.1549347231197,53.9040697674419,0.102271441377402,30.0981298449612,0.106355281724611,29.9986434108527,3.32985875195401,7.51744186046512,1.7861624874019,4.69864341085271,2.9832872821003,7.67635658914729,3.97904540239278,17.6598837209302,2.33543632197629,-3.14147286821705,3.33153306862061,1.5281007751938,1.89245351624027,3.42635658914729,2.52492574185454,2.65600775193798,-0.136328957665135,"Miami","Florida",-80.2,25.7667,5,0.286680933424831
"KMIA",3,6.1104460916827,85.6323957322987,7.26314709843125,72.2114451988361,0.469664849155178,0.182356935014549,6.99037113982594,70.9321047526673,9.60956189966909,63.7196896217265,8.44901508707023,85.3821532492725,10.1335737339609,53.9980601357905,0.103362637855137,30.0972938894277,0.10794680926661,29.9977303588749,3.35121280347137,7.48593598448109,1.78763267958503,4.72938894277401,2.98916805606792,7.70320077594568,4.01446960537282,17.6770126091174,2.39216127496303,-3.12415130940834,3.31987558904221,1.57322987390883,1.90210490506759,3.44422890397672,2.51715461366043,2.67507274490786,-0.200796728765672,"Miami","Florida",-80.2,25.7667,5,0.286680933424831
"KMIA",4,6.1255440187851,85.6126213592233,7.24087304047084,72.2165048543689,0.460814143850237,0.180393203883495,6.98631824134656,70.9242718446602,9.57722657617892,63.7252427184466,8.46717129307567,85.3776699029126,10.1348000251283,54.0106796116505,0.103207908609007,30.0966990291262,0.107903134850707,29.9971165048544,3.3496442524656,7.5,1.80573637540318,4.7252427184466,2.9951431147802,7.70776699029126,4.02051841136336,17.6766990291262,2.58590396896542,-2.91650485436893,3.39109139985693,1.52233009708738,1.9293169908679,3.38640776699029,2.54250217737089,2.71067961165049,-0.194525381689908,"Miami","Florida",-80.2,25.7667,5,0.286680933424831
"KMIA",5,6.10163860036388,85.6025267249757,7.23153299413286,72.2283770651118,0.461335637945601,0.182434402332362,6.93506295456633,70.9533527696793,9.50188259753105,63.7560738581147,8.42460620486535,85.4237123420797,10.1695171098882,54.0835762876579,0.102993726978145,30.0967638483965,0.107529059464156,29.9968901846453,3.37137242372472,7.47133138969874,1.8132223094285,4.71914480077745,3.01045057652631,7.73469387755102,4.03039912441606,17.7074829931973,2.79234876095696,-2.92711370262391,3.5856005416055,1.59533073929961,2.03357950863395,3.49659863945578,2.70702439710819,2.84046692607004,-0.246982095490716,"Miami","Florida",-80.2,25.7667,5,0.286680933424831
"KMKC",0,19.2601454617777,69.7212003872217,18.7973079742979,51.3117134559535,0.371597483779355,0.101895551257253,18.0641970264425,52.4307841239109,20.0656100844296,41.8828654404647,11.1185496155447,83.3407550822846,14.6752736369119,45.7086156824782,0.213402165922277,30.1157156673114,0.211073867988166,29.912746615087,3.50177108574996,7.42746615087041,2.71274202492051,2.69342359767892,3.42615298125683,7.56673114119923,5.23070755620961,15.2127659574468,3.28713264114376,-1.03097773475315,4.11778010579637,-1.10454985479187,2.3207349863194,2.54501452081317,3.02027035029749,3.00774443368829,0.294996312355389,"Kansas City","Missouri",-94.5833,39.1,271,612.002281650456
"KMKC",1,19.3474196755696,69.6850775193798,18.8321306276939,51.296511627907,0.382695636448163,0.106727976766699,18.1190065897664,52.4350775193798,20.1118680337328,41.8808139534884,11.1701415477135,83.3352713178295,14.5874894050247,45.7722868217054,0.214934226126491,30.11701839303,0.212589892939027,29.913949661181,3.52145628605971,7.39787028073572,2.70781153965871,2.70958373668925,3.43019139873576,7.5730880929332,5.22763992213183,15.2681510164569,3.72215247110971,-1.10368217054264,5.21001422886968,0.150193798449612,2.51038022014407,2.96027131782946,3.64108565618482,3.72771317829457,0.223356472684743,"Kansas City","Missouri",-94.5833,39.1,271,612.002281650456
"KMKC",2,19.3329990605158,69.6760426770126,18.8738750583611,51.258971871969,0.38089487200779,0.105978682170543,18.1554990696804,52.3879728419011,20.128177728034,41.8787584869059,11.1466922885635,83.3365664403492,14.6407441241762,45.7526673132881,0.215938155642556,30.1178875968992,0.213442814185276,29.9144864341085,3.52130494713832,7.41182170542636,2.69749835582518,2.69670542635659,3.42956162600463,7.55813953488372,5.21933588123102,15.2432170542636,4.23855738612232,-1.3627546071775,5.0916761918088,-0.00872938894277401,2.819581867021,3.44422890397672,3.53834794904446,3.65955383123181,0.12460552327323,"Kansas City","Missouri",-94.5833,39.1,271,612.002281650456
"KMKC",3,19.2870795183467,69.7032007759457,18.7984700757206,51.2938894277401,0.379132523952257,0.105800193986421,18.0651042322537,52.443258971872,20.0564482184512,41.8874878758487,11.1947591898433,83.462657613967,14.4882573294539,45.6673132880698,0.215016363942961,30.1177109602328,0.213541355132692,29.914490785645,3.51662712734415,7.3831231813773,2.68718368995359,2.70223084384093,3.42440021225994,7.53734238603298,5.24575052239605,15.2279340446169,4.70961938198754,-1.75266731328807,4.99852793487551,-0.199806013579049,3.1013105893897,3.95247332686712,3.34409038381683,3.71871968962173,0.0792257148162591,"Kansas City","Missouri",-94.5833,39.1,271,612.002281650456
"KMKC",4,19.3327988345645,69.6300970873786,18.8118367513311,51.2514563106796,0.379529400797123,0.105582524271845,18.0439752934944,52.4339805825243,20.1068503793022,41.8864077669903,11.1529393472012,83.5135922330097,14.4581803921619,45.7339805825243,0.215835772780597,30.118854368932,0.212579944629654,29.9150194174757,3.51527548385353,7.38349514563107,2.68456065984519,2.70582524271845,3.42460418161707,7.5378640776699,5.24036213113723,15.204854368932,5.35470410993866,-1.74757281553398,5.08612354935472,-0.125242718446602,3.51440185638513,4.4,3.31756898583445,3.85533980582524,0.00710661239744548,"Kansas City","Missouri",-94.5833,39.1,271,612.002281650456
